,Customer ID,Age,Gender,Item Purchased,Review Rating,Location,Review Rating,Payment Method,Previous Purchases,Income,ServiceQuality,FeedbackScore,LoyaltyLevel,SatisfactionScore,Product_ID,Purchase_Frequency,Average_Spending_Value,Most_Frequent_Category,Retention_Strategy,Churn_Probability,Lifetime_Value,Season
149,150,38,Male,Pants,3.2,Delaware,3.2,Venmo,14,44440,1,Medium,Silver,73.83,PROD_BV7IGR,3,119.26,Electronics,Email Campaign,0.35,2823.8,Fall
150,151,35,Male,Boots,4.9,California,4.9,Bank Transfer,17,75022,7,Low,Gold,55.71,PROD_0XJ9VA,2,133.08,Clothing,Email Campaign,0.1,341.02,Fall
151,152,28,Male,Sunglasses,4.5,North Dakota,4.5,Debit Card,3,96759,1,Medium,Silver,89.27,PROD_X1ZZ9B,13,162.93,Electronics,Loyalty Program,0.05,4436.42,Summer
152,153,30,Male,Shirt,4.3,South Carolina,4.3,PayPal,42,114282,2,High,Bronze,88.23,PROD_N32456,8,102.77,Clothing,Loyalty Program,0.51,8911.13,Fall
153,154,69,Male,Hoodie,3.2,North Carolina,3.2,Debit Card,22,91845,4,Medium,Gold,70.78,PROD_1QKG57,1,57.7,Electronics,Email Campaign,0.48,8016.1,Winter
154,155,41,Male,Dress,3.6,Oklahoma,3.6,Debit Card,21,104405,3,Low,Gold,100.0,PROD_NQDWK1,2,105.71,Clothing,Discount,0.23,7852.64,Winter
155,156,63,Male,Socks,4.3,Maine,4.3,Cash,21,36871,5,Medium,Bronze,88.46,PROD_PMXIA1,12,194.26,Clothing,Discount,0.02,7669.19,Fall
156,157,35,Male,Shorts,4.0,Missouri,4.0,Venmo,40,73294,10,Medium,Gold,100.0,PROD_U5CZ8J,8,92.65,Electronics,Email Campaign,0.57,6823.96,Fall
157,158,36,Male,Hat,3.0,Vermont,3.0,Debit Card,1,86112,8,Low,Gold,100.0,PROD_SH4W7P,4,187.29,Home,Discount,0.57,8830.76,Spring
158,159,25,Male,Shirt,4.1,Connecticut,4.1,Bank Transfer,50,50403,5,Medium,Bronze,100.0,PROD_TZM4BQ,8,68.7,Home,Email Campaign,0.06,5049.85,Winter
159,160,58,Male,Gloves,3.8,New Hampshire,3.8,Debit Card,39,49312,2,Low,Silver,69.68,PROD_FYTQVJ,16,87.85,Electronics,Email Campaign,0.32,5357.73,Winter
160,161,27,Male,Gloves,4.6,Texas,4.6,Bank Transfer,34,95901,8,Low,Silver,100.0,PROD_FIJBE1,12,40.7,Home,Loyalty Program,0.1,2727.38,Spring
161,162,65,Male,Backpack,3.0,North Dakota,3.0,Venmo,29,59912,9,Medium,Bronze,100.0,PROD_166XGO,13,86.01,Electronics,Email Campaign,0.34,2122.41,Winter
162,163,54,Male,Sunglasses,3.0,California,3.0,Credit Card,31,64783,1,Low,Bronze,29.03,PROD_W9GBJF,6,46.6,Sports,Discount,0.23,4413.42,Winter
163,164,54,Male,Skirt,3.4,Virginia,3.4,PayPal,8,48172,8,Low,Silver,73.46,PROD_5FLVPY,11,37.97,Sports,Loyalty Program,0.33,8297.46,Winter
164,165,59,Male,Handbag,2.6,Delaware,2.6,Debit Card,5,57353,4,Medium,Silver,100.0,PROD_WJ48PQ,14,117.1,Sports,Loyalty Program,0.01,8897.35,Winter
165,166,42,Male,Handbag,2.8,Kentucky,2.8,Credit Card,7,67987,7,Low,Silver,100.0,PROD_ARYSJ9,6,167.11,Home,Loyalty Program,0.19,572.16,Fall
166,167,46,Male,Sneakers,4.0,Delaware,4.0,Cash,30,59206,7,High,Gold,79.87,PROD_QTXSAU,10,41.52,Sports,Email Campaign,0.44,6682.54,Summer
167,168,33,Male,Gloves,4.0,Arkansas,4.0,Venmo,14,94493,10,High,Silver,100.0,PROD_MUAABD,18,57.27,Electronics,Loyalty Program,0.58,338.23,Winter
168,169,34,Male,Shoes,3.0,Louisiana,3.0,Bank Transfer,5,110154,8,Medium,Bronze,100.0,PROD_F2MZDX,8,90.22,Home,Loyalty Program,0.22,3587.63,Summer
169,170,27,Male,Jacket,3.3,Nevada,3.3,Credit Card,3,66852,6,High,Bronze,77.8,PROD_VMZMY9,16,27.88,Electronics,Email Campaign,0.63,8179.76,Fall
170,171,52,Male,Shirt,2.6,Wyoming,2.6,Venmo,46,60850,4,Low,Gold,90.13,PROD_1E5WHF,9,52.03,Electronics,Email Campaign,0.55,1477.77,Fall
171,172,29,Male,Shorts,3.6,Virginia,3.6,Debit Card,4,95639,8,Medium,Silver,100.0,PROD_3Y6MMT,8,172.88,Electronics,Email Campaign,0.45,7082.28,Winter
172,173,54,Male,Jewelry,3.9,Nebraska,3.9,Bank Transfer,42,37706,9,Low,Silver,100.0,PROD_MT2OAN,3,21.0,Sports,Discount,0.11,401.15,Winter
173,174,25,Male,Hat,3.4,Hawaii,3.4,PayPal,30,65517,10,Low,Gold,100.0,PROD_MQL2WG,2,93.22,Electronics,Discount,0.85,3665.48,Summer
174,175,41,Male,Shoes,3.5,Vermont,3.5,Venmo,37,61501,1,High,Gold,61.82,PROD_7VETJ7,5,62.98,Electronics,Email Campaign,0.96,4469.42,Spring
175,176,53,Male,Coat,2.8,Oklahoma,2.8,Debit Card,2,117771,3,High,Silver,100.0,PROD_BT59CF,15,71.55,Sports,Loyalty Program,0.24,9957.36,Summer
176,177,53,Male,Backpack,2.7,New Hampshire,2.7,Bank Transfer,30,114651,5,Medium,Gold,95.71,PROD_9CZPD4,14,116.74,Sports,Email Campaign,0.92,6516.17,Fall
177,178,21,Male,Hoodie,3.7,Kansas,3.7,Debit Card,47,74007,9,Low,Gold,98.36,PROD_1C3NZA,13,80.91,Clothing,Email Campaign,0.74,3262.85,Fall
178,179,61,Male,Skirt,4.3,Idaho,4.3,Debit Card,21,85498,8,High,Bronze,100.0,PROD_2ZP1QW,8,159.94,Sports,Discount,0.27,7586.53,Spring
179,180,64,Male,Boots,4.9,Illinois,4.9,Debit Card,9,77155,7,Low,Silver,94.69,PROD_3PJ5NN,13,186.9,Home,Discount,0.45,7811.64,Summer
180,181,51,Male,Sandals,3.3,South Dakota,3.3,Cash,12,42755,6,Low,Bronze,100.0,PROD_HBWVLV,9,191.5,Sports,Discount,0.67,7183.04,Spring
181,182,32,Male,Pants,4.7,Massachusetts,4.7,Venmo,4,41681,8,Medium,Silver,100.0,PROD_43XQB5,6,81.76,Home,Loyalty Program,0.62,6009.3,Winter
182,183,38,Male,Gloves,2.8,Alabama,2.8,Venmo,10,93484,1,High,Gold,85.16,PROD_ZOXTQ8,18,186.58,Electronics,Discount,0.12,133.37,Winter
183,184,58,Male,Skirt,3.6,Ohio,3.6,Bank Transfer,26,63682,2,Low,Gold,62.22,PROD_UZAIFS,4,90.36,Clothing,Discount,0.7,5389.24,Spring
184,185,32,Male,Sneakers,3.0,Hawaii,3.0,Cash,40,68904,8,High,Bronze,100.0,PROD_PZJL3X,12,132.24,Sports,Discount,0.87,959.57,Winter
185,186,46,Male,T-shirt,4.5,Wisconsin,4.5,Bank Transfer,34,49947,6,Medium,Gold,77.78,PROD_3DKRIM,1,96.67,Home,Discount,0.47,7490.5,Fall
186,187,39,Male,Backpack,2.9,Minnesota,2.9,Debit Card,31,51696,7,Low,Silver,100.0,PROD_X7ZH8Y,12,123.65,Clothing,Email Campaign,0.04,7012.32,Fall
187,188,19,Male,Shoes,3.3,Georgia,3.3,Credit Card,1,56756,5,High,Bronze,92.55,PROD_VEDZB9,9,76.58,Electronics,Discount,0.84,5681.12,Spring
188,189,50,Male,Hoodie,3.1,Arkansas,3.1,Credit Card,5,103912,7,High,Bronze,69.02,PROD_Y0PGNI,4,122.27,Home,Discount,0.39,5458.66,Spring
189,190,36,Male,Blouse,4.4,West Virginia,4.4,Venmo,4,113093,9,Low,Gold,100.0,PROD_OMKM2F,4,62.11,Home,Discount,0.1,8273.37,Winter
190,191,65,Male,Coat,3.0,Indiana,3.0,Venmo,48,85553,5,High,Bronze,100.0,PROD_0BMUSA,5,179.11,Home,Email Campaign,0.2,2358.32,Summer
191,192,64,Male,Hat,3.9,Utah,3.9,Credit Card,29,37624,7,Medium,Bronze,96.23,PROD_P6E5V6,15,125.74,Electronics,Email Campaign,0.75,6400.72,Fall
192,193,46,Male,Shoes,2.9,Nebraska,2.9,Venmo,12,106523,4,Low,Bronze,100.0,PROD_M70MFR,17,163.0,Clothing,Discount,0.93,4726.93,Summer
193,194,36,Male,Belt,3.0,North Dakota,3.0,PayPal,29,96950,5,High,Bronze,81.47,PROD_RK2GH5,12,86.68,Electronics,Email Campaign,0.2,1193.75,Spring
194,195,51,Male,Backpack,3.1,Missouri,3.1,Venmo,15,63044,10,Medium,Silver,100.0,PROD_2QZ1DL,7,119.85,Clothing,Email Campaign,0.28,2625.31,Spring
195,196,51,Male,Jacket,4.3,New York,4.3,Credit Card,34,107370,5,Medium,Silver,100.0,PROD_BF448S,4,116.14,Electronics,Discount,0.82,2094.74,Fall
196,197,38,Male,Boots,3.9,Washington,3.9,Cash,41,58424,5,Low,Bronze,67.86,PROD_0LNZQ1,8,53.15,Electronics,Loyalty Program,0.39,4211.88,Winter
197,198,59,Male,Scarf,3.2,South Carolina,3.2,Debit Card,41,58791,3,Medium,Silver,78.6,PROD_ZF41CG,10,169.33,Home,Discount,0.21,8885.03,Summer
198,199,57,Male,Jewelry,4.8,Utah,4.8,Cash,39,108408,5,Low,Bronze,86.29,PROD_HJLHPP,2,129.63,Clothing,Discount,0.97,8345.59,Spring
199,200,54,Male,Hat,3.8,Idaho,3.8,Debit Card,32,30250,6,Low,Silver,90.23,PROD_CI4QH4,2,49.61,Home,Email Campaign,0.89,1332.89,Summer
200,201,25,Male,Dress,3.3,Pennsylvania,3.3,PayPal,29,76475,7,Low,Gold,83.65,PROD_VNZ02U,17,44.43,Electronics,Discount,0.45,6730.06,Summer
201,202,69,Male,Blouse,4.3,Missouri,4.3,Bank Transfer,15,43803,4,Low,Silver,62.44,PROD_6RZY2M,11,191.73,Electronics,Loyalty Program,0.75,3960.54,Winter
202,203,57,Male,Hat,2.7,Nebraska,2.7,Bank Transfer,33,43923,3,High,Gold,55.99,PROD_2WP619,5,182.9,Electronics,Email Campaign,0.5,321.6,Summer
203,204,70,Male,Scarf,3.2,Indiana,3.2,PayPal,18,74616,8,Medium,Bronze,93.29,PROD_658BOT,13,198.96,Electronics,Email Campaign,0.75,2832.81,Summer
204,205,24,Male,Sneakers,4.0,Arizona,4.0,PayPal,35,69049,5,Medium,Bronze,90.6,PROD_YYE7H8,6,74.25,Sports,Email Campaign,0.31,1508.51,Spring
205,206,67,Male,Shirt,3.0,Hawaii,3.0,Bank Transfer,25,75680,7,Low,Silver,82.42,PROD_79OT3Q,10,119.55,Sports,Discount,0.34,3110.45,Spring
206,207,24,Male,T-shirt,4.2,Wisconsin,4.2,Venmo,6,77689,8,Low,Silver,100.0,PROD_269B77,7,90.09,Clothing,Discount,0.2,4916.06,Winter
207,208,62,Male,Gloves,2.9,Rhode Island,2.9,Venmo,17,36719,9,Medium,Bronze,93.53,PROD_CXKOJF,18,51.33,Sports,Loyalty Program,0.4,2814.65,Fall
208,209,57,Male,Skirt,4.1,Wisconsin,4.1,Cash,17,60000,6,High,Bronze,91.87,PROD_2PRHB2,4,39.82,Home,Email Campaign,0.46,731.64,Spring
209,210,55,Male,Sandals,3.2,Minnesota,3.2,Bank Transfer,44,64287,10,High,Bronze,100.0,PROD_TMMTQZ,3,190.25,Clothing,Email Campaign,0.28,6289.96,Winter
210,211,45,Male,Jacket,3.0,Vermont,3.0,Venmo,6,75667,10,High,Gold,100.0,PROD_88PYZ7,15,29.31,Clothing,Discount,0.25,6888.52,Spring
211,212,69,Male,Skirt,4.2,South Dakota,4.2,Venmo,45,90570,7,Low,Silver,92.83,PROD_U31S9S,15,70.72,Electronics,Loyalty Program,0.4,2968.83,Spring
212,213,67,Male,Handbag,4.2,Virginia,4.2,Venmo,7,66360,8,High,Silver,100.0,PROD_EHWN6H,8,180.93,Sports,Discount,0.11,901.19,Fall
213,214,30,Male,Handbag,4.4,Nevada,4.4,Cash,11,108649,6,High,Silver,94.44,PROD_MO05GS,5,24.26,Electronics,Loyalty Program,0.21,4863.83,Summer
214,215,24,Male,Jacket,4.2,Hawaii,4.2,Cash,41,112683,6,Low,Bronze,100.0,PROD_S4W0QT,1,165.58,Sports,Email Campaign,0.59,6804.34,Fall
215,216,62,Male,Scarf,2.8,New Jersey,2.8,Bank Transfer,24,100685,2,High,Silver,64.29,PROD_TOC2WT,7,45.56,Sports,Loyalty Program,0.03,1912.83,Spring
216,217,43,Male,Shorts,3.7,Massachusetts,3.7,Cash,21,38141,10,High,Gold,100.0,PROD_JU4SQ4,19,138.09,Electronics,Loyalty Program,0.95,4530.07,Summer
217,218,35,Male,Sunglasses,3.5,Oklahoma,3.5,Venmo,24,88668,5,Medium,Silver,82.81,PROD_K6QYO8,12,150.56,Home,Loyalty Program,0.4,2353.09,Summer
218,219,28,Male,T-shirt,2.9,California,2.9,Credit Card,8,30924,3,Medium,Silver,100.0,PROD_213F1X,10,118.71,Electronics,Loyalty Program,0.91,6985.54,Spring
219,220,32,Male,Belt,3.0,Nevada,3.0,Venmo,12,97291,2,Low,Gold,100.0,PROD_HQFVDU,6,112.09,Clothing,Email Campaign,0.61,1768.89,Fall
220,221,39,Male,Sneakers,3.7,Arizona,3.7,Debit Card,48,103502,5,Medium,Gold,100.0,PROD_YP9SZ3,4,67.75,Clothing,Email Campaign,0.82,8780.48,Fall
221,222,28,Male,Hat,4.4,North Carolina,4.4,Debit Card,6,109568,6,Medium,Silver,100.0,PROD_R03D98,16,158.61,Sports,Discount,0.52,4467.83,Summer
222,223,47,Male,Gloves,4.5,New York,4.5,Venmo,14,67503,3,Low,Gold,55.01,PROD_X8843V,3,145.12,Clothing,Email Campaign,0.39,3355.04,Spring
223,224,20,Male,Pants,4.8,Wyoming,4.8,Venmo,34,102757,7,Low,Bronze,95.66,PROD_BGXYOH,17,97.81,Home,Loyalty Program,0.54,3997.31,Spring
224,225,63,Male,Socks,2.9,South Dakota,2.9,PayPal,12,88958,3,High,Silver,78.74,PROD_I7M8AB,16,139.79,Electronics,Discount,0.38,3701.14,Fall
225,226,25,Male,Jacket,3.2,Arkansas,3.2,Debit Card,11,111710,3,High,Bronze,90.0,PROD_1CFMUP,14,186.48,Home,Email Campaign,0.56,771.17,Fall
226,227,29,Male,Shoes,3.3,Texas,3.3,Cash,5,62927,6,High,Silver,100.0,PROD_NY2475,13,141.02,Home,Discount,0.8,3241.05,Fall
227,228,50,Male,Jeans,4.2,Rhode Island,4.2,Venmo,25,112314,9,Medium,Bronze,100.0,PROD_RIANBU,1,45.55,Home,Email Campaign,0.7,6677.17,Spring
228,229,18,Male,Socks,2.9,New Hampshire,2.9,Credit Card,11,116859,2,Medium,Silver,54.35,PROD_0GCKL0,5,25.01,Clothing,Discount,0.12,3677.22,Summer
229,230,70,Male,Sandals,4.6,Ohio,4.6,Cash,27,81058,6,High,Silver,92.79,PROD_ZAEMFW,3,193.74,Electronics,Email Campaign,0.41,6919.27,Fall
230,231,66,Male,Scarf,4.1,Utah,4.1,Venmo,43,48802,10,Medium,Gold,82.12,PROD_KA7Q59,4,152.55,Sports,Discount,0.85,2407.1,Summer
231,232,28,Male,Blouse,3.1,Tennessee,3.1,Bank Transfer,18,59862,5,Low,Bronze,90.61,PROD_J5LP86,18,126.05,Home,Discount,0.29,4211.21,Spring
232,233,54,Male,Jewelry,4.2,Hawaii,4.2,Bank Transfer,32,39971,4,High,Silver,68.62,PROD_6FOXV4,12,177.06,Sports,Email Campaign,0.3,1863.26,Summer
233,234,19,Male,Sweater,4.5,Arizona,4.5,PayPal,27,87032,10,High,Bronze,100.0,PROD_ICPSN4,17,137.8,Home,Discount,0.95,7285.95,Summer
234,235,20,Male,Gloves,3.7,South Dakota,3.7,PayPal,24,70729,10,Medium,Bronze,100.0,PROD_COVSM2,11,186.96,Sports,Discount,0.31,9698.18,Winter
235,236,43,Male,Sunglasses,3.7,New Jersey,3.7,Cash,31,38515,2,High,Bronze,38.9,PROD_KA63AA,9,119.78,Electronics,Email Campaign,0.05,1393.69,Fall
236,237,38,Male,Coat,3.4,North Dakota,3.4,Debit Card,39,54076,8,Low,Silver,80.38,PROD_XH5IM7,13,106.56,Sports,Loyalty Program,0.96,5429.9,Spring
237,238,50,Male,Dress,3.0,Iowa,3.0,Venmo,36,67148,3,Medium,Silver,82.28,PROD_BSZQJJ,10,26.4,Electronics,Loyalty Program,0.68,1499.18,Spring
238,239,64,Male,Skirt,4.2,Ohio,4.2,Debit Card,5,77342,4,Medium,Gold,90.22,PROD_TS1X2B,7,172.83,Sports,Loyalty Program,0.65,4959.66,Fall
239,240,49,Male,Pants,2.9,Vermont,2.9,PayPal,47,65400,9,Low,Gold,100.0,PROD_8XD1ZZ,7,161.21,Sports,Loyalty Program,0.03,9172.82,Spring
240,241,47,Male,Sweater,3.5,Montana,3.5,Credit Card,29,75737,9,High,Bronze,100.0,PROD_KEMB1P,5,168.1,Sports,Email Campaign,0.04,2414.51,Fall
241,242,36,Male,Hoodie,4.1,Delaware,4.1,PayPal,43,57069,6,High,Bronze,100.0,PROD_JMWJGW,17,116.72,Sports,Email Campaign,0.96,2613.84,Fall
242,243,55,Male,Coat,4.3,New York,4.3,Credit Card,40,70679,10,Medium,Silver,94.05,PROD_O77A3Y,12,127.37,Sports,Discount,0.25,2578.94,Winter
243,244,25,Male,Jewelry,2.8,Kentucky,2.8,Credit Card,4,109046,3,High,Bronze,97.77,PROD_8ON19R,10,144.06,Home,Loyalty Program,0.84,4714.8,Summer
244,245,53,Male,Belt,4.9,Oregon,4.9,Debit Card,39,51702,7,Low,Silver,100.0,PROD_DOXT9Z,13,64.74,Sports,Email Campaign,0.02,8283.64,Winter
245,246,49,Male,Sandals,3.3,Rhode Island,3.3,Cash,45,116036,2,High,Gold,100.0,PROD_L7Z1FP,11,190.21,Sports,Email Campaign,0.5,5259.47,Spring
246,247,35,Male,Sunglasses,3.2,Nevada,3.2,Credit Card,20,101153,7,Low,Silver,96.7,PROD_LD1ODK,8,37.09,Home,Discount,0.3,572.42,Spring
247,248,29,Male,Sweater,4.4,Montana,4.4,Credit Card,14,102364,4,Medium,Bronze,100.0,PROD_9H2LJB,13,180.43,Clothing,Discount,0.98,8726.84,Spring
248,249,47,Male,Belt,4.8,Pennsylvania,4.8,Venmo,33,78538,6,Medium,Bronze,100.0,PROD_NEH3IH,6,89.46,Home,Discount,0.33,3649.71,Fall
249,250,53,Male,Handbag,4.2,Alaska,4.2,Cash,18,115188,9,Low,Gold,100.0,PROD_CJ351J,3,107.6,Electronics,Loyalty Program,0.9,8234.75,Winter
250,251,33,Male,Skirt,4.0,Mississippi,4.0,Debit Card,9,98423,7,High,Gold,92.13,PROD_P2ATWM,15,41.12,Sports,Loyalty Program,0.65,9730.65,Fall
251,252,21,Male,Handbag,2.5,Wyoming,2.5,PayPal,34,91710,8,High,Bronze,78.48,PROD_05KDT1,17,45.9,Home,Email Campaign,0.22,8146.53,Spring
252,253,32,Male,Shorts,3.9,Delaware,3.9,Cash,33,79740,9,Medium,Silver,93.73,PROD_OQ2TD9,18,46.53,Electronics,Loyalty Program,0.62,1722.77,Spring
253,254,52,Male,Boots,4.9,Oklahoma,4.9,PayPal,15,95195,5,High,Gold,86.09,PROD_RRXW8G,19,198.63,Home,Discount,0.23,4584.29,Summer
254,255,67,Male,Sunglasses,3.5,Indiana,3.5,Credit Card,4,59050,1,Medium,Bronze,66.78,PROD_Q49NZQ,5,157.99,Clothing,Loyalty Program,0.35,6747.12,Winter
255,256,43,Male,Scarf,4.2,Maryland,4.2,Debit Card,25,112862,8,Low,Bronze,100.0,PROD_ATL6CV,6,120.54,Clothing,Email Campaign,0.23,465.78,Spring
256,257,58,Male,Jewelry,4.7,South Dakota,4.7,Venmo,20,39759,4,Medium,Gold,82.24,PROD_W72QCE,3,119.06,Clothing,Discount,0.66,8486.45,Winter
257,258,20,Male,Handbag,4.5,West Virginia,4.5,PayPal,5,115027,6,Medium,Gold,100.0,PROD_7HBTUP,13,114.16,Home,Email Campaign,0.33,2773.84,Spring
258,259,61,Male,Gloves,2.8,Alabama,2.8,Venmo,16,31712,7,High,Gold,69.13,PROD_60T1V2,7,192.96,Home,Discount,0.17,2893.12,Fall
259,260,32,Male,Jeans,2.9,Louisiana,2.9,Credit Card,13,78564,5,Medium,Silver,100.0,PROD_VGBNZG,1,48.12,Sports,Discount,0.34,3144.46,Spring
260,261,38,Male,Hat,3.2,Montana,3.2,Bank Transfer,11,79558,9,Low,Gold,100.0,PROD_8Z8L86,9,88.54,Clothing,Discount,0.45,3290.38,Summer
261,262,21,Male,Jeans,4.9,California,4.9,Cash,21,119233,1,Low,Silver,73.23,PROD_9F9EIL,12,138.28,Sports,Discount,0.04,7322.66,Spring
262,263,37,Male,Pants,3.7,Hawaii,3.7,Cash,6,93883,8,Medium,Silver,89.01,PROD_YQRQAZ,16,177.63,Clothing,Email Campaign,0.87,6259.35,Spring
263,264,27,Male,Shorts,4.3,Iowa,4.3,Credit Card,29,55430,7,Medium,Gold,100.0,PROD_RHA5QT,19,49.78,Clothing,Discount,0.41,5718.24,Fall
264,265,36,Male,Pants,3.9,Colorado,3.9,Venmo,15,53933,3,High,Silver,55.66,PROD_LCRVM9,11,108.78,Electronics,Email Campaign,0.81,5025.04,Winter
265,266,32,Male,Backpack,3.2,Michigan,3.2,Venmo,17,117169,1,Low,Silver,70.48,PROD_XP49JN,6,133.23,Sports,Loyalty Program,0.21,8997.34,Winter
266,267,51,Male,Jewelry,3.1,Louisiana,3.1,Cash,32,90651,1,Low,Silver,80.56,PROD_WFP5XT,18,169.53,Electronics,Loyalty Program,0.82,3197.12,Summer
267,268,64,Male,Sweater,3.9,Maryland,3.9,Venmo,42,104142,1,Low,Gold,79.47,PROD_K7BRSM,11,61.78,Clothing,Loyalty Program,0.37,6299.3,Spring
268,269,68,Male,Shoes,2.6,Georgia,2.6,Venmo,21,102111,9,Low,Bronze,100.0,PROD_YDWK2H,5,40.06,Home,Loyalty Program,0.4,2296.44,Winter
269,270,68,Male,Blouse,3.3,Georgia,3.3,PayPal,9,70789,4,High,Silver,100.0,PROD_D2X1HD,6,194.16,Home,Loyalty Program,0.45,8655.76,Summer
270,271,33,Male,Jeans,4.6,North Dakota,4.6,Debit Card,16,99700,5,Medium,Gold,100.0,PROD_2X69I0,13,80.51,Electronics,Discount,0.52,9287.67,Fall
271,272,65,Male,Sunglasses,4.6,Maryland,4.6,Credit Card,42,74176,6,Medium,Bronze,100.0,PROD_UXE60R,7,97.37,Sports,Loyalty Program,0.57,1252.42,Winter
272,273,48,Male,Jewelry,4.4,Oregon,4.4,PayPal,37,88410,1,Medium,Gold,100.0,PROD_4PRRZJ,3,195.3,Sports,Loyalty Program,0.88,9673.73,Summer
273,274,69,Male,Coat,4.2,North Dakota,4.2,Cash,32,99062,8,High,Gold,90.36,PROD_L26JP0,10,129.85,Sports,Loyalty Program,0.25,7612.97,Fall
274,275,59,Male,Jewelry,3.0,Maryland,3.0,Credit Card,28,70081,1,Medium,Bronze,81.13,PROD_1YQZ8O,14,45.06,Sports,Email Campaign,0.82,5477.39,Winter
275,276,48,Male,Backpack,4.0,Virginia,4.0,Debit Card,13,84334,10,Low,Bronze,100.0,PROD_XV3PS1,16,83.21,Clothing,Loyalty Program,0.88,4940.81,Winter
276,277,25,Male,Skirt,3.5,South Dakota,3.5,Debit Card,11,69195,6,High,Silver,81.36,PROD_W9ZTO2,3,59.63,Home,Discount,0.39,9392.21,Fall
277,278,29,Male,Shirt,3.0,Georgia,3.0,Credit Card,36,115698,4,Low,Gold,100.0,PROD_6M3H8T,6,75.93,Electronics,Discount,0.37,7131.06,Winter
278,279,57,Male,Sweater,3.7,Hawaii,3.7,Bank Transfer,23,80784,2,Low,Gold,76.92,PROD_6DA9VE,9,50.08,Electronics,Email Campaign,0.79,4701.33,Winter
279,280,23,Male,Sneakers,4.0,Arkansas,4.0,Credit Card,37,41227,6,Low,Gold,37.65,PROD_TZOXL2,5,76.81,Home,Discount,0.74,8436.7,Winter
280,281,45,Male,Sandals,4.2,Montana,4.2,Debit Card,21,33831,2,Low,Silver,67.54,PROD_OT15FQ,1,40.04,Home,Loyalty Program,0.84,7318.59,Winter
281,282,38,Male,Belt,2.5,Oklahoma,2.5,Bank Transfer,22,31937,8,High,Silver,100.0,PROD_ZV762M,11,186.26,Sports,Discount,0.32,8365.17,Summer
282,283,21,Male,Skirt,3.0,Minnesota,3.0,Debit Card,9,111550,6,Low,Bronze,84.45,PROD_MJT9J0,13,105.2,Electronics,Loyalty Program,0.77,5814.36,Winter
283,284,32,Male,Sweater,3.2,Montana,3.2,Debit Card,16,89850,6,High,Gold,100.0,PROD_V1V0B6,2,120.58,Clothing,Discount,0.49,5942.69,Spring
284,285,63,Male,Skirt,3.5,Ohio,3.5,PayPal,4,112904,2,Medium,Bronze,58.35,PROD_OOR5AR,8,56.53,Home,Email Campaign,0.1,2258.49,Winter
285,286,29,Male,Handbag,4.8,Kentucky,4.8,Credit Card,3,79960,9,Medium,Gold,100.0,PROD_G0L9DS,5,169.7,Electronics,Email Campaign,0.81,5404.73,Winter
286,287,27,Male,Jewelry,2.6,Nebraska,2.6,Cash,6,86941,5,Low,Gold,98.36,PROD_7QP5VZ,4,172.35,Clothing,Email Campaign,0.8,7140.09,Fall
287,288,56,Male,Scarf,3.4,Delaware,3.4,Cash,18,62474,7,High,Gold,86.92,PROD_ZR7B57,16,123.47,Clothing,Email Campaign,0.16,9191.66,Spring
288,289,30,Male,T-shirt,3.7,North Carolina,3.7,Credit Card,34,74107,3,Medium,Gold,57.58,PROD_LMZZD2,18,137.62,Clothing,Discount,0.23,9134.77,Fall
289,290,49,Male,Coat,4.5,New York,4.5,Debit Card,26,47608,9,Low,Gold,100.0,PROD_O62T0D,14,174.7,Clothing,Email Campaign,0.76,6063.69,Summer
290,291,58,Male,T-shirt,3.7,Colorado,3.7,Bank Transfer,50,112292,4,Low,Silver,85.47,PROD_SX0VK1,5,179.51,Clothing,Loyalty Program,0.7,9240.41,Spring
291,292,57,Male,Dress,3.3,Delaware,3.3,Credit Card,40,115313,9,High,Gold,100.0,PROD_FRRXP1,11,107.66,Electronics,Email Campaign,0.55,8100.12,Spring
292,293,60,Male,Shoes,4.7,Utah,4.7,Credit Card,24,114296,1,Low,Silver,81.6,PROD_FQYFX4,13,138.66,Electronics,Email Campaign,0.66,2511.81,Spring
293,294,69,Male,Handbag,2.7,Connecticut,2.7,PayPal,33,93854,9,Low,Bronze,100.0,PROD_OKUAY4,2,32.25,Sports,Email Campaign,0.87,7780.65,Spring
294,295,70,Male,Skirt,4.6,New Jersey,4.6,Cash,19,115623,2,High,Silver,62.21,PROD_HF1BPU,9,140.2,Sports,Discount,0.82,5987.93,Fall
295,296,53,Male,Sunglasses,2.7,West Virginia,2.7,Venmo,24,113122,10,Medium,Silver,100.0,PROD_Z5O8LD,7,160.14,Home,Email Campaign,0.05,2476.51,Spring
296,297,25,Male,Sandals,4.8,Indiana,4.8,PayPal,19,109998,2,High,Silver,100.0,PROD_9YJXM9,6,172.82,Sports,Discount,0.37,2750.89,Summer
297,298,48,Male,Shoes,4.4,Delaware,4.4,Bank Transfer,4,107967,9,High,Bronze,99.27,PROD_3WJZJQ,16,91.89,Electronics,Loyalty Program,0.44,1369.45,Summer
298,299,69,Male,T-shirt,4.0,Maryland,4.0,Cash,11,103920,2,Low,Silver,71.22,PROD_HTXCA1,5,195.04,Home,Email Campaign,0.41,7433.0,Winter
